URL,entity,surface,before,after,classification_before,classification_after,source,evidence
/products/mirafit-air-bike,mirafit-air-bike,pdp-not-ideal-for,You need to avoid less refined than Echo/Assault.,Those looking for less refined than Echo/Assault.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/mirafit-air-bike,mirafit-air-bike,pdp-not-ideal-for,You prefer a different tool when this role is not your week.,Those looking for different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/mirafit-air-bike,mirafit-air-bike,pdp-not-ideal-for,You prefer Rogue Echo Bike when a fitness equipment is not the weekly job.,Those looking for Rogue Echo Bike when a fitness equipment is not the weekly job.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/mirafit-air-bike,mirafit-air-bike,pdp-not-ideal-for,Less refined than Echo/Assault,,GENERIC,MISSING,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/mirafit-air-bike,mirafit-air-bike,pdp-buy-if,You're looking for lower price.,You're looking for lower price.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/mirafit-air-bike,mirafit-air-bike,pdp-buy-if,You want enough of what Air Bike is built for without stretching it into another job.,You want enough of what Air Bike is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/mirafit-air-bike,mirafit-air-bike,pdp-buy-if,You prefer Air Bike over a generalist when fitness equipment is the weekly filter.,You prefer Air Bike over a generalist when fitness equipment is the weekly filter.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/mirafit-air-bike,mirafit-air-bike,pdp-buy-if,,You want eU/UK shipping friendliness.,MISSING,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/mirafit-air-bike,mirafit-air-bike,pdp-skip-if,You need to avoid less refined than Echo/Assault.,You need to avoid less refined than Echo/Assault.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/mirafit-air-bike,mirafit-air-bike,pdp-skip-if,You prefer a different tool when this role is not your week.,You prefer a different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/mirafit-air-bike,mirafit-air-bike,pdp-skip-if,You prefer Rogue Echo Bike when a fitness equipment is not the weekly job.,You prefer Rogue Echo Bike when a fitness equipment is not the weekly job.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/mirafit-air-bike,mirafit-air-bike,pdp-skip-if,,You prefer less refined than Echo/Assault.,MISSING,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/mirafit-air-bike/alternatives,mirafit-air-bike,alternatives-best-for,uc-home-gym,Enough of what is built for without stretching it into another job.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/mirafit-air-bike/alternatives,mirafit-air-bike,alternatives-best-for,uc-apartment-gym,Over a generalist when fitness equipment is the weekly filter.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/mirafit-air-bike/alternatives,mirafit-air-bike,alternatives-best-for,uc-beginner-strength,,GENERIC,MISSING,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/xebex-ski-erg,xebex-ski-erg,pdp-best-for,You're looking for hYROX station familiarisation.,Enough of what is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/xebex-ski-erg,xebex-ski-erg,pdp-best-for,You want enough of what Ski Erg is built for without stretching it into another job.,Over a generalist when Air for HYROX station practice with optional floor stand is the weekly.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/xebex-ski-erg,xebex-ski-erg,pdp-best-for,You prefer Ski Erg over a generalist when Air ski erg for HYROX station practice with optional floor stand is the weekly filter.,,WORDY,MISSING,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/xebex-ski-erg,xebex-ski-erg,pdp-best-for,HYROX station familiarisation,,GENERIC,MISSING,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/xebex-ski-erg,xebex-ski-erg,pdp-not-ideal-for,You need to avoid this when not Concept2 PM5 ecosystem.,Those looking for this when not Concept2 PM5 ecosystem.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/xebex-ski-erg,xebex-ski-erg,pdp-not-ideal-for,You prefer a different tool when this role is not your week.,Those looking for different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/xebex-ski-erg,xebex-ski-erg,pdp-not-ideal-for,You prefer Concept2 SkiErg when a Air ski erg for HYROX station practice with optional floor stand is not the weekly job.,Those looking for Concept2 SkiErg when a Air for HYROX station practice with optional floor stand is not.,WORDY,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/xebex-ski-erg,xebex-ski-erg,pdp-not-ideal-for,Not Concept2 PM5 ecosystem,Those looking for not Concept2 PM5 ecosystem.,GENERIC,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/xebex-ski-erg,xebex-ski-erg,pdp-buy-if,You're looking for hYROX station familiarisation.,You're looking for hYROX station familiarisation.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/xebex-ski-erg,xebex-ski-erg,pdp-buy-if,You want enough of what Ski Erg is built for without stretching it into another job.,You want enough of what Ski Erg is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/xebex-ski-erg,xebex-ski-erg,pdp-buy-if,You prefer Ski Erg over a generalist when Air ski erg for HYROX station practice with optional floor stand is the weekly filter.,You prefer over a generalist when Air for HYROX station practice with optional floor stand is the weekly.,WORDY,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/xebex-ski-erg,xebex-ski-erg,pdp-buy-if,,You want hYROX station familiarisation.,MISSING,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/xebex-ski-erg,xebex-ski-erg,pdp-skip-if,You need to avoid this when not Concept2 PM5 ecosystem.,You need to avoid this when not Concept2 PM5 ecosystem.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/xebex-ski-erg,xebex-ski-erg,pdp-skip-if,You prefer a different tool when this role is not your week.,You prefer a different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/xebex-ski-erg,xebex-ski-erg,pdp-skip-if,You prefer Concept2 SkiErg when a Air ski erg for HYROX station practice with optional floor stand is not the weekly job.,You prefer Concept2 SkiErg when a Air for HYROX station practice with optional floor stand is not.,WORDY,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/xebex-ski-erg,xebex-ski-erg,pdp-skip-if,,You prefer not Concept2 PM5 ecosystem.,MISSING,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/xebex-ski-erg/alternatives,xebex-ski-erg,alternatives-best-for,uc-hyrox-training,Enough of what is built for without stretching it into another job.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/xebex-ski-erg/alternatives,xebex-ski-erg,alternatives-best-for,uc-home-gym,Over a generalist when Air for HYROX station practice with optional floor stand is the weekly.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/xebex-ski-erg/alternatives,xebex-ski-erg,alternatives-best-for,uc-garage-gym,,GENERIC,MISSING,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-best-for,You're looking for no wall drilling.,Enough of what is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-best-for,You want enough of what SkiErg + Floor Stand is built for without stretching it into another job.,Over a generalist when Complete freestanding SkiErg package when wall mounting is not allowed is.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-best-for,You prefer SkiErg + Floor Stand over a generalist when Complete freestanding SkiErg package when wall mounting is not allowed is the weekly filter.,,WORDY,MISSING,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-best-for,No wall drilling,,GENERIC,MISSING,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-not-ideal-for,You need to avoid higher package cost than wall-only.,Those looking for higher package cost than wall-only.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-not-ideal-for,You prefer a different tool when this role is not your week.,Those looking for different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-not-ideal-for,You prefer Concept2 SkiErg when a Complete freestanding SkiErg package when wall mounting is not allowed is not the weekly job.,Those looking for Concept2 SkiErg when a Complete freestanding SkiErg package when wall mounting is not allowed is.,WORDY,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-not-ideal-for,Higher package cost than wall-only,,GOOD,MISSING,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-buy-if,You're looking for no wall drilling.,You're looking for no wall drilling.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-buy-if,You want enough of what SkiErg + Floor Stand is built for without stretching it into another job.,You want enough of what SkiErg + Floor Stand is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-buy-if,You prefer SkiErg + Floor Stand over a generalist when Complete freestanding SkiErg package when wall mounting is not allowed is the weekly filter.,You prefer over a generalist when Complete freestanding SkiErg package when wall mounting is not allowed is.,WORDY,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-buy-if,,You want no wall drilling.,MISSING,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-skip-if,You need to avoid higher package cost than wall-only.,You need to avoid higher package cost than wall-only.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-skip-if,You prefer a different tool when this role is not your week.,You prefer a different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-skip-if,You prefer Concept2 SkiErg when a Complete freestanding SkiErg package when wall mounting is not allowed is not the weekly job.,You prefer Concept2 SkiErg when a Complete freestanding SkiErg package when wall mounting is not allowed is not.,WORDY,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/concept2-skierg-with-stand,concept2-skierg-with-stand,pdp-skip-if,,Higher package cost than wall-only,MISSING,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/concept2-skierg-with-stand/alternatives,concept2-skierg-with-stand,alternatives-best-for,uc-hyrox-training,Enough of what is built for without stretching it into another job.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
